path,track_id,folder,label,class_name
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/xyXQ7Z1vX7E.wav,xyXQ7Z1vX7E,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/xyco-5DC_K8.wav,xyco-5DC_K8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/xyco-5DC_K8.wav,xyco-5DC_K8,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/xydcedfPePM.wav,xydcedfPePM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/xydcedfPePM.wav,xydcedfPePM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/xzU6sJot-Gk.wav,xzU6sJot-Gk,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/xzU6sJot-Gk.wav,xzU6sJot-Gk,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/xzgnLpKkvdg.wav,xzgnLpKkvdg,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/xzgnLpKkvdg.wav,xzgnLpKkvdg,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y0w7FyJcZ8w.wav,y0w7FyJcZ8w,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y0w7FyJcZ8w.wav,y0w7FyJcZ8w,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y3Pqe5DLvok.wav,y3Pqe5DLvok,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y3Pqe5DLvok.wav,y3Pqe5DLvok,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y4vtzCAPv84.wav,y4vtzCAPv84,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y4vtzCAPv84.wav,y4vtzCAPv84,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y516mYOT_9c.wav,y516mYOT_9c,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y516mYOT_9c.wav,y516mYOT_9c,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y5HkvusmkqM.wav,y5HkvusmkqM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y5HkvusmkqM.wav,y5HkvusmkqM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y5I5pq0bXmg.wav,y5I5pq0bXmg,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y5I5pq0bXmg.wav,y5I5pq0bXmg,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y6NS77HLjEE.wav,y6NS77HLjEE,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y6NS77HLjEE.wav,y6NS77HLjEE,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y6iMm7Pltq0.wav,y6iMm7Pltq0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y6iMm7Pltq0.wav,y6iMm7Pltq0,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y7PtSsbkGdM.wav,y7PtSsbkGdM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y7PtSsbkGdM.wav,y7PtSsbkGdM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y8gB3-yw3tE.wav,y8gB3-yw3tE,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y8gB3-yw3tE.wav,y8gB3-yw3tE,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y8oi64M0IyE.wav,y8oi64M0IyE,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y8oi64M0IyE.wav,y8oi64M0IyE,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y9hdu9iMBG8.wav,y9hdu9iMBG8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y9hdu9iMBG8.wav,y9hdu9iMBG8,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yAoMoKe7gj8.wav,yAoMoKe7gj8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yAoMoKe7gj8.wav,yAoMoKe7gj8,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yAqznhOhoIk.wav,yAqznhOhoIk,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yAqznhOhoIk.wav,yAqznhOhoIk,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yAvqiPL-ssU.wav,yAvqiPL-ssU,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yAvqiPL-ssU.wav,yAvqiPL-ssU,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yBYd03Hr2kQ.wav,yBYd03Hr2kQ,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yBYd03Hr2kQ.wav,yBYd03Hr2kQ,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yCDloqQe65k.wav,yCDloqQe65k,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yCDloqQe65k.wav,yCDloqQe65k,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yCGM8aJV6fM.wav,yCGM8aJV6fM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yCGM8aJV6fM.wav,yCGM8aJV6fM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yFh6J72KnCM.wav,yFh6J72KnCM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yFh6J72KnCM.wav,yFh6J72KnCM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yG1bzzXDIak.wav,yG1bzzXDIak,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yG1bzzXDIak.wav,yG1bzzXDIak,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yGXohnxCLCA.wav,yGXohnxCLCA,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yGXohnxCLCA.wav,yGXohnxCLCA,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yHd5DzIbWL8.wav,yHd5DzIbWL8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yHd5DzIbWL8.wav,yHd5DzIbWL8,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yIFP8fkq8GU.wav,yIFP8fkq8GU,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yIFP8fkq8GU.wav,yIFP8fkq8GU,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yIOUPSGFqoY.wav,yIOUPSGFqoY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yIOUPSGFqoY.wav,yIOUPSGFqoY,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yKx_RFUTPfI.wav,yKx_RFUTPfI,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yKx_RFUTPfI.wav,yKx_RFUTPfI,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yMEMzSFbZ2s.wav,yMEMzSFbZ2s,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yMEMzSFbZ2s.wav,yMEMzSFbZ2s,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yNIZaqTHUnc.wav,yNIZaqTHUnc,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yNIZaqTHUnc.wav,yNIZaqTHUnc,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yO7MWuJ7zLA.wav,yO7MWuJ7zLA,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yO7MWuJ7zLA.wav,yO7MWuJ7zLA,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yOJtRE-617I.wav,yOJtRE-617I,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yOJtRE-617I.wav,yOJtRE-617I,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yOVaak2hemM.wav,yOVaak2hemM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yOVaak2hemM.wav,yOVaak2hemM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yPou7kokTgA.wav,yPou7kokTgA,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yPou7kokTgA.wav,yPou7kokTgA,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yPzhMx3NPW4.wav,yPzhMx3NPW4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yPzhMx3NPW4.wav,yPzhMx3NPW4,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yQN9gj7Vk0w.wav,yQN9gj7Vk0w,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yQN9gj7Vk0w.wav,yQN9gj7Vk0w,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yRU7DifuAXY.wav,yRU7DifuAXY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yRU7DifuAXY.wav,yRU7DifuAXY,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yRWndZvIAHc.wav,yRWndZvIAHc,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yRWndZvIAHc.wav,yRWndZvIAHc,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ySY5J3TDgag.wav,ySY5J3TDgag,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ySY5J3TDgag.wav,ySY5J3TDgag,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yScg02DM-jY.wav,yScg02DM-jY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yScg02DM-jY.wav,yScg02DM-jY,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yTc-ENutOD4.wav,yTc-ENutOD4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yTc-ENutOD4.wav,yTc-ENutOD4,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yTq3Kr3jkvs.wav,yTq3Kr3jkvs,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yTq3Kr3jkvs.wav,yTq3Kr3jkvs,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yVWk3yq3Abc.wav,yVWk3yq3Abc,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yVWk3yq3Abc.wav,yVWk3yq3Abc,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yWU0zNEy2_I.wav,yWU0zNEy2_I,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yWU0zNEy2_I.wav,yWU0zNEy2_I,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yYpfb_xV--4.wav,yYpfb_xV--4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yYpfb_xV--4.wav,yYpfb_xV--4,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yZNgqVInQGw.wav,yZNgqVInQGw,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yZNgqVInQGw.wav,yZNgqVInQGw,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yZRTQX8pcMY.wav,yZRTQX8pcMY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yZRTQX8pcMY.wav,yZRTQX8pcMY,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y_TnstfXeBQ.wav,y_TnstfXeBQ,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y_TnstfXeBQ.wav,y_TnstfXeBQ,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y_lfY0uzmr0.wav,y_lfY0uzmr0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y_lfY0uzmr0.wav,y_lfY0uzmr0,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/y_toDfeACWE.wav,y_toDfeACWE,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/y_toDfeACWE.wav,y_toDfeACWE,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yaUK4XvVGTg.wav,yaUK4XvVGTg,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yaUK4XvVGTg.wav,yaUK4XvVGTg,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ye6O_T8YuHQ.wav,ye6O_T8YuHQ,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ye6O_T8YuHQ.wav,ye6O_T8YuHQ,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yesyhQkYrQM.wav,yesyhQkYrQM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yesyhQkYrQM.wav,yesyhQkYrQM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yeu6OEIKwws.wav,yeu6OEIKwws,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yeu6OEIKwws.wav,yeu6OEIKwws,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yfXvz2FyZ_U.wav,yfXvz2FyZ_U,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yfXvz2FyZ_U.wav,yfXvz2FyZ_U,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yfZ0z1C3blk.wav,yfZ0z1C3blk,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yfZ0z1C3blk.wav,yfZ0z1C3blk,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yfaxqwNHe7w.wav,yfaxqwNHe7w,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yfaxqwNHe7w.wav,yfaxqwNHe7w,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yhS-6Y8ToR8.wav,yhS-6Y8ToR8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yhS-6Y8ToR8.wav,yhS-6Y8ToR8,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yhbpAGdv_d8.wav,yhbpAGdv_d8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yhbpAGdv_d8.wav,yhbpAGdv_d8,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yi4-kGV30qs.wav,yi4-kGV30qs,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yi4-kGV30qs.wav,yi4-kGV30qs,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yj4xorgrbV4.wav,yj4xorgrbV4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yj4xorgrbV4.wav,yj4xorgrbV4,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ykkVTInYctY.wav,ykkVTInYctY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ykkVTInYctY.wav,ykkVTInYctY,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yl6LJDi0gi0.wav,yl6LJDi0gi0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yl6LJDi0gi0.wav,yl6LJDi0gi0,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ylKvglDzBU4.wav,ylKvglDzBU4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ylKvglDzBU4.wav,ylKvglDzBU4,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ymGg5TA2YfM.wav,ymGg5TA2YfM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ymGg5TA2YfM.wav,ymGg5TA2YfM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ymOjaaxRDLU.wav,ymOjaaxRDLU,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ymOjaaxRDLU.wav,ymOjaaxRDLU,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ymuRKv9iJm4.wav,ymuRKv9iJm4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ymuRKv9iJm4.wav,ymuRKv9iJm4,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/yn4-OtUmyWo.wav,yn4-OtUmyWo,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/yn4-OtUmyWo.wav,yn4-OtUmyWo,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ynWPvcGXFrM.wav,ynWPvcGXFrM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ynWPvcGXFrM.wav,ynWPvcGXFrM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/ypg2ItQIc2c.wav,ypg2ItQIc2c,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/ypg2ItQIc2c.wav,ypg2ItQIc2c,stable_audio_open,4,Stable Audio Open
